epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
377,84713.2,0.97858,1.07256,1.10334,0.70056,0.60599,0.65966,0.495,0.93082,0.89491,1.09273,0.003796,0.003796,0.003796
378,84971.5,0.98158,1.06743,1.10284,0.70266,0.60485,0.66007,0.49518,0.9307,0.89489,1.09259,0.0037795,0.0037795,0.0037795
379,85228.6,0.97761,1.07104,1.10269,0.70266,0.60515,0.66015,0.4953,0.93034,0.89473,1.09233,0.003763,0.003763,0.003763
380,85486.6,0.98881,1.06899,1.10623,0.7008,0.60499,0.66014,0.49532,0.93015,0.89476,1.09222,0.0037465,0.0037465,0.0037465
381,85743.8,0.97874,1.06578,1.10271,0.70128,0.60498,0.65985,0.49518,0.92963,0.89458,1.09197,0.00373,0.00373,0.00373
382,86001.2,0.98049,1.06515,1.10277,0.70461,0.60306,0.66019,0.49543,0.92924,0.89409,1.09173,0.0037135,0.0037135,0.0037135
383,86258.3,0.98117,1.06583,1.10364,0.70476,0.60415,0.66011,0.49523,0.92873,0.89371,1.09148,0.003697,0.003697,0.003697
384,86515.5,0.98277,1.07432,1.10427,0.70685,0.60268,0.66033,0.49564,0.9282,0.89353,1.09096,0.0036805,0.0036805,0.0036805
385,86773.1,0.98329,1.06436,1.1008,0.70002,0.60701,0.66081,0.49597,0.92769,0.89313,1.09043,0.003664,0.003664,0.003664
386,87030.5,0.97815,1.05933,1.10131,0.70019,0.60648,0.66066,0.49577,0.92767,0.89253,1.09029,0.0036475,0.0036475,0.0036475
387,87288.1,0.97652,1.05696,1.1005,0.69931,0.60621,0.66099,0.4961,0.92739,0.89269,1.09004,0.003631,0.003631,0.003631
388,87545.6,0.97624,1.05745,1.10126,0.69833,0.6074,0.66082,0.49619,0.92731,0.89226,1.09006,0.0036145,0.0036145,0.0036145
389,87803.3,0.97987,1.05993,1.10205,0.6997,0.60801,0.66137,0.49628,0.92733,0.89195,1.09001,0.003598,0.003598,0.003598
390,88060.6,0.97295,1.06486,1.10096,0.69956,0.60905,0.66128,0.4964,0.9272,0.89185,1.09002,0.0035815,0.0035815,0.0035815
391,88317.4,0.9731,1.05616,1.09978,0.70015,0.60887,0.66128,0.49643,0.92725,0.89149,1.08991,0.003565,0.003565,0.003565
392,88574.8,0.97706,1.05901,1.09874,0.70126,0.60699,0.6616,0.49671,0.92701,0.89125,1.08975,0.0035485,0.0035485,0.0035485
393,88832.1,0.97554,1.05838,1.10017,0.70121,0.60917,0.6621,0.49719,0.92678,0.89075,1.08952,0.003532,0.003532,0.003532
394,89089.5,0.97828,1.05791,1.10101,0.70318,0.60801,0.66217,0.49727,0.92664,0.89022,1.08927,0.0035155,0.0035155,0.0035155
395,89347.2,0.97938,1.05673,1.09884,0.70281,0.60927,0.66206,0.49737,0.92663,0.88981,1.08905,0.003499,0.003499,0.003499
396,89604.7,0.97455,1.05243,1.09963,0.70187,0.60872,0.662,0.49737,0.92626,0.88943,1.0888,0.0034825,0.0034825,0.0034825
397,89861.9,0.96985,1.05872,1.09772,0.70385,0.60762,0.66217,0.49759,0.92624,0.8891,1.08871,0.003466,0.003466,0.003466
398,90120.1,0.97893,1.05401,1.09769,0.70375,0.6079,0.66178,0.49734,0.92622,0.88869,1.08861,0.0034495,0.0034495,0.0034495
399,90377.9,0.973,1.0441,1.09617,0.70138,0.60924,0.66171,0.49725,0.92603,0.88833,1.0885,0.003433,0.003433,0.003433
400,90635.7,0.97687,1.05337,1.09994,0.70346,0.60836,0.66254,0.4979,0.926,0.88793,1.08837,0.0034165,0.0034165,0.0034165
401,90893.6,0.97061,1.04453,1.09623,0.70484,0.6078,0.66299,0.49807,0.92568,0.88712,1.08807,0.0034,0.0034,0.0034
402,91151.2,0.97331,1.05356,1.09858,0.7062,0.6072,0.66292,0.49819,0.92547,0.88676,1.08795,0.0033835,0.0033835,0.0033835
403,91408.4,0.97607,1.04658,1.10053,0.70683,0.60651,0.66311,0.49855,0.92534,0.8864,1.08806,0.003367,0.003367,0.003367
404,91665.6,0.97246,1.04915,1.09657,0.70829,0.6057,0.66316,0.49842,0.92512,0.88601,1.08789,0.0033505,0.0033505,0.0033505
405,91923.2,0.9727,1.05196,1.09746,0.70599,0.60762,0.66381,0.49878,0.92497,0.88557,1.08782,0.003334,0.003334,0.003334
406,92180.4,0.97138,1.04222,1.0988,0.70693,0.60798,0.66415,0.49858,0.92474,0.88541,1.08748,0.0033175,0.0033175,0.0033175
407,92438.5,0.96875,1.04255,1.09644,0.70871,0.60653,0.66381,0.49856,0.9248,0.88507,1.08749,0.003301,0.003301,0.003301
408,92695.9,0.97127,1.04304,1.09481,0.7083,0.60654,0.66356,0.49856,0.92454,0.88484,1.08736,0.0032845,0.0032845,0.0032845
409,92953.3,0.96878,1.04099,1.09332,0.71196,0.60445,0.66398,0.49901,0.92429,0.88441,1.08718,0.003268,0.003268,0.003268
410,93210.5,0.96919,1.03942,1.09314,0.70763,0.60763,0.66421,0.49895,0.92414,0.88428,1.08711,0.0032515,0.0032515,0.0032515
411,93467.7,0.9743,1.03858,1.09535,0.70732,0.60868,0.66403,0.49888,0.92388,0.88405,1.0869,0.003235,0.003235,0.003235
412,93724.8,0.97215,1.04685,1.09635,0.70705,0.60835,0.66402,0.49894,0.92375,0.88342,1.08675,0.0032185,0.0032185,0.0032185
413,93981.7,0.97781,1.04749,1.09854,0.70552,0.61006,0.66442,0.49903,0.92364,0.88324,1.0866,0.003202,0.003202,0.003202
414,94239,0.96985,1.04336,1.09667,0.70699,0.6087,0.66426,0.49894,0.92326,0.88297,1.0863,0.0031855,0.0031855,0.0031855
415,94496.3,0.96852,1.04391,1.09666,0.70734,0.6096,0.66401,0.49899,0.92318,0.8828,1.08625,0.003169,0.003169,0.003169
416,94753.2,0.96821,1.03099,1.09425,0.70349,0.61176,0.66424,0.49916,0.92318,0.88233,1.08625,0.0031525,0.0031525,0.0031525
417,95010.9,0.96457,1.03452,1.09384,0.70117,0.61328,0.66427,0.49934,0.92334,0.88206,1.08627,0.003136,0.003136,0.003136
418,95268.6,0.96508,1.04088,1.09618,0.70651,0.60969,0.6645,0.49993,0.92305,0.88156,1.08605,0.0031195,0.0031195,0.0031195
419,95525.4,0.9639,1.03888,1.09367,0.70777,0.60825,0.66459,0.4998,0.92296,0.88125,1.08592,0.003103,0.003103,0.003103
420,95783,0.96912,1.0338,1.09281,0.7096,0.60797,0.66477,0.49975,0.92304,0.88081,1.08579,0.0030865,0.0030865,0.0030865
421,96040.3,0.96572,1.03852,1.09566,0.71062,0.60693,0.66548,0.50046,0.92278,0.88035,1.08553,0.00307,0.00307,0.00307
422,96297.5,0.96718,1.03741,1.09617,0.7133,0.60615,0.66596,0.50052,0.92278,0.88008,1.0854,0.0030535,0.0030535,0.0030535
423,96554.8,0.96103,1.02685,1.09164,0.71161,0.60714,0.66599,0.50078,0.92268,0.87965,1.08529,0.003037,0.003037,0.003037
424,96811.7,0.96469,1.03793,1.09409,0.71145,0.60746,0.66576,0.50043,0.92244,0.87921,1.0851,0.0030205,0.0030205,0.0030205
425,97069.3,0.96832,1.02947,1.09413,0.7103,0.60852,0.66611,0.50063,0.92215,0.87875,1.08495,0.003004,0.003004,0.003004
426,97327.5,0.97071,1.03172,1.09455,0.70989,0.60854,0.66608,0.50073,0.92195,0.87823,1.08489,0.0029875,0.0029875,0.0029875
427,97585.1,0.96633,1.02991,1.09132,0.71604,0.60553,0.66588,0.50056,0.92171,0.87781,1.08472,0.002971,0.002971,0.002971
428,97842.1,0.96544,1.02611,1.09304,0.71595,0.60626,0.66615,0.50107,0.92165,0.87761,1.08462,0.0029545,0.0029545,0.0029545
429,98099.7,0.95812,1.02587,1.09367,0.71337,0.60816,0.66658,0.50119,0.92172,0.87748,1.08451,0.002938,0.002938,0.002938
430,98357.2,0.96119,1.03029,1.09151,0.7085,0.6108,0.66664,0.50137,0.92167,0.87711,1.08437,0.0029215,0.0029215,0.0029215
431,98614.3,0.95863,1.0233,1.09135,0.71034,0.61042,0.66683,0.50137,0.92142,0.87664,1.08402,0.002905,0.002905,0.002905
432,98872.2,0.95444,1.02499,1.08987,0.71034,0.61064,0.66702,0.50153,0.92138,0.87626,1.08406,0.0028885,0.0028885,0.0028885
433,99130.5,0.96417,1.03265,1.09291,0.71241,0.6103,0.66716,0.50172,0.92145,0.87601,1.08404,0.002872,0.002872,0.002872
434,99387.8,0.96653,1.02463,1.09045,0.71427,0.60942,0.6673,0.50185,0.9212,0.87589,1.08376,0.0028555,0.0028555,0.0028555
435,99645.3,0.96147,1.0233,1.09014,0.714,0.60893,0.66735,0.50203,0.92137,0.87594,1.08382,0.002839,0.002839,0.002839
436,99902.7,0.9561,1.02119,1.08908,0.71217,0.61014,0.66746,0.50219,0.92129,0.87571,1.0838,0.0028225,0.0028225,0.0028225
437,100160,0.95888,1.01687,1.08932,0.71377,0.60826,0.66748,0.50227,0.92107,0.87554,1.08365,0.002806,0.002806,0.002806
438,100417,0.95473,1.01564,1.08979,0.71339,0.60893,0.66796,0.50265,0.92083,0.87504,1.08339,0.0027895,0.0027895,0.0027895
439,100675,0.95671,1.02052,1.08878,0.71125,0.61048,0.66837,0.50262,0.92063,0.8749,1.08321,0.002773,0.002773,0.002773
440,100932,0.9544,1.01121,1.08861,0.71094,0.6131,0.66859,0.50299,0.92049,0.87455,1.08309,0.0027565,0.0027565,0.0027565
441,101189,0.95546,1.01752,1.0893,0.71577,0.61026,0.66851,0.50305,0.92041,0.87432,1.08312,0.00274,0.00274,0.00274
442,101447,0.9625,1.01565,1.09044,0.71479,0.61273,0.66884,0.50326,0.92018,0.87422,1.08294,0.0027235,0.0027235,0.0027235
443,101704,0.95547,1.00421,1.08687,0.71759,0.6107,0.66867,0.50341,0.92002,0.8741,1.08284,0.002707,0.002707,0.002707
444,101962,0.96214,1.01319,1.08969,0.71713,0.6115,0.6688,0.50361,0.91996,0.8741,1.08275,0.0026905,0.0026905,0.0026905
445,102220,0.96046,1.01023,1.09009,0.71706,0.61181,0.66907,0.5038,0.91974,0.87381,1.08257,0.002674,0.002674,0.002674
446,102477,0.95222,1.01034,1.08915,0.71796,0.61151,0.66911,0.50395,0.9197,0.87358,1.08248,0.0026575,0.0026575,0.0026575
447,102734,0.95013,1.01143,1.08653,0.7183,0.61147,0.6696,0.5043,0.91964,0.8736,1.08258,0.002641,0.002641,0.002641
448,102992,0.95626,1.00541,1.09109,0.71529,0.61387,0.66968,0.5043,0.91956,0.87342,1.08256,0.0026245,0.0026245,0.0026245
449,103249,0.95049,1.00689,1.08606,0.71556,0.61287,0.66984,0.5046,0.9193,0.87309,1.08242,0.002608,0.002608,0.002608
450,103507,0.95071,1.00477,1.08563,0.71307,0.61405,0.6703,0.50497,0.91896,0.87276,1.08221,0.0025915,0.0025915,0.0025915
451,103765,0.95554,1.00386,1.086,0.7131,0.61358,0.67037,0.50498,0.919,0.87233,1.08216,0.002575,0.002575,0.002575
452,104022,0.95586,1.00556,1.08802,0.71044,0.61377,0.67053,0.50524,0.91879,0.87204,1.08187,0.0025585,0.0025585,0.0025585
453,104279,0.95406,0.99986,1.08564,0.71204,0.6134,0.67069,0.5054,0.91908,0.87178,1.08203,0.002542,0.002542,0.002542
454,104536,0.94915,1.00386,1.08636,0.7097,0.61465,0.67052,0.50516,0.91909,0.87141,1.08201,0.0025255,0.0025255,0.0025255
455,104793,0.9511,1.0017,1.08407,0.70555,0.61656,0.67083,0.50558,0.91893,0.87113,1.08189,0.002509,0.002509,0.002509
456,105051,0.94622,0.99949,1.08209,0.70586,0.61732,0.6712,0.50555,0.9187,0.87074,1.08159,0.0024925,0.0024925,0.0024925
457,105309,0.95291,0.9985,1.08153,0.70904,0.61592,0.67145,0.50572,0.91852,0.86983,1.08157,0.002476,0.002476,0.002476
458,105566,0.9485,0.99861,1.08615,0.71225,0.61634,0.67148,0.5056,0.9184,0.86945,1.08144,0.0024595,0.0024595,0.0024595
459,105823,0.95054,1.00439,1.08419,0.7106,0.61785,0.67176,0.50608,0.9183,0.86897,1.08148,0.002443,0.002443,0.002443
460,106080,0.94693,0.987,1.08186,0.71134,0.61952,0.67165,0.50618,0.91828,0.86866,1.0814,0.0024265,0.0024265,0.0024265
461,106338,0.94757,0.98883,1.08043,0.71157,0.61923,0.67189,0.5061,0.91828,0.8683,1.0812,0.00241,0.00241,0.00241
462,106595,0.94616,0.99424,1.0821,0.70982,0.62042,0.67211,0.50639,0.91829,0.86793,1.08116,0.0023935,0.0023935,0.0023935
463,106853,0.94409,0.99341,1.08244,0.71272,0.62086,0.67249,0.50689,0.91816,0.86745,1.08096,0.002377,0.002377,0.002377
464,107111,0.93839,0.982,1.07787,0.71355,0.62084,0.67277,0.50705,0.91805,0.86701,1.08088,0.0023605,0.0023605,0.0023605
465,107368,0.94902,0.99716,1.08827,0.71724,0.61881,0.67323,0.50732,0.91772,0.86675,1.08074,0.002344,0.002344,0.002344
466,107625,0.94835,0.99247,1.08282,0.71743,0.61844,0.67318,0.50735,0.91746,0.86624,1.08057,0.0023275,0.0023275,0.0023275
467,107883,0.94631,0.9865,1.08048,0.71653,0.61916,0.67323,0.50746,0.91742,0.86577,1.08027,0.002311,0.002311,0.002311
468,108140,0.94297,0.98774,1.07895,0.71465,0.6194,0.67355,0.50784,0.91734,0.86513,1.08003,0.0022945,0.0022945,0.0022945
469,108397,0.94598,0.9918,1.08216,0.71539,0.61961,0.67386,0.50798,0.91698,0.86464,1.07981,0.002278,0.002278,0.002278
470,108655,0.94754,0.99042,1.08322,0.71166,0.62092,0.67363,0.50794,0.9169,0.86426,1.07963,0.0022615,0.0022615,0.0022615
471,108911,0.95015,0.99509,1.082,0.71138,0.62094,0.67398,0.50824,0.91686,0.86404,1.07951,0.002245,0.002245,0.002245
472,109168,0.94358,0.98311,1.07776,0.71129,0.62183,0.67393,0.50829,0.91677,0.86369,1.07941,0.0022285,0.0022285,0.0022285
473,109425,0.94033,0.9804,1.07567,0.71064,0.62311,0.67382,0.5083,0.9164,0.86333,1.07916,0.002212,0.002212,0.002212
474,109683,0.94106,0.98576,1.07989,0.71045,0.62373,0.6742,0.50848,0.91588,0.86266,1.0788,0.0021955,0.0021955,0.0021955
475,109939,0.94218,0.97965,1.07733,0.71135,0.62258,0.6742,0.50876,0.91553,0.86248,1.07849,0.002179,0.002179,0.002179
476,110196,0.93846,0.97964,1.07909,0.71077,0.62384,0.67477,0.50882,0.91546,0.86193,1.07827,0.0021625,0.0021625,0.0021625
477,110453,0.94311,0.98171,1.0779,0.71363,0.62133,0.67499,0.50904,0.91512,0.86178,1.07794,0.002146,0.002146,0.002146
478,110710,0.94416,0.9808,1.07763,0.71537,0.62124,0.67529,0.5091,0.91498,0.86143,1.07782,0.0021295,0.0021295,0.0021295
479,110968,0.93731,0.97156,1.07755,0.71191,0.62073,0.67513,0.50909,0.91491,0.86101,1.07783,0.002113,0.002113,0.002113
480,111226,0.93971,0.97778,1.07868,0.71101,0.6211,0.67537,0.50932,0.91467,0.86034,1.0777,0.0020965,0.0020965,0.0020965
481,111483,0.93944,0.97182,1.0763,0.71243,0.62016,0.67578,0.50962,0.91455,0.8598,1.07749,0.00208,0.00208,0.00208
482,111740,0.9417,0.97225,1.07744,0.71526,0.61919,0.67581,0.5094,0.91418,0.85943,1.07713,0.0020635,0.0020635,0.0020635
483,111997,0.94261,0.97604,1.07806,0.71532,0.61871,0.67611,0.50957,0.91423,0.8592,1.077,0.002047,0.002047,0.002047
484,112254,0.93871,0.97854,1.07583,0.71795,0.61687,0.67626,0.50992,0.91446,0.85869,1.07722,0.0020305,0.0020305,0.0020305
485,112512,0.94334,0.96663,1.07553,0.71448,0.61903,0.67674,0.5101,0.91429,0.85821,1.07704,0.002014,0.002014,0.002014
486,112769,0.93911,0.96989,1.07554,0.71395,0.6202,0.67713,0.51045,0.91405,0.85778,1.0766,0.0019975,0.0019975,0.0019975
487,113026,0.93771,0.9626,1.07543,0.71264,0.62099,0.67756,0.51059,0.91396,0.85744,1.07633,0.001981,0.001981,0.001981
488,113283,0.93306,0.96662,1.07597,0.70738,0.625,0.6779,0.51121,0.91397,0.85723,1.07625,0.0019645,0.0019645,0.0019645
489,113541,0.9341,0.96686,1.07509,0.71204,0.62237,0.67812,0.51163,0.91369,0.85687,1.07605,0.001948,0.001948,0.001948
490,113798,0.93786,0.96748,1.07654,0.71461,0.62035,0.67812,0.51192,0.91331,0.85655,1.07581,0.0019315,0.0019315,0.0019315
491,114055,0.93467,0.96178,1.07176,0.71299,0.62199,0.6784,0.51204,0.91305,0.85605,1.07556,0.001915,0.001915,0.001915
492,114313,0.93207,0.96193,1.07231,0.71234,0.62268,0.67844,0.51203,0.91258,0.85586,1.07526,0.0018985,0.0018985,0.0018985
493,114571,0.93685,0.95718,1.07437,0.70748,0.62634,0.67866,0.51243,0.91247,0.85547,1.07512,0.001882,0.001882,0.001882
494,114827,0.9319,0.95829,1.07255,0.70951,0.62539,0.67861,0.51264,0.9124,0.85492,1.0751,0.0018655,0.0018655,0.0018655
495,115085,0.93356,0.95956,1.07271,0.69991,0.6305,0.6789,0.51292,0.91235,0.85436,1.07495,0.001849,0.001849,0.001849
496,115342,0.92597,0.95341,1.06956,0.7039,0.62968,0.67926,0.51291,0.91192,0.85427,1.07465,0.0018325,0.0018325,0.0018325
497,115599,0.92624,0.95094,1.07157,0.71088,0.62478,0.67949,0.51285,0.91181,0.85365,1.07443,0.001816,0.001816,0.001816
498,115856,0.92819,0.94869,1.06857,0.70999,0.62575,0.67948,0.51296,0.91191,0.85331,1.0745,0.0017995,0.0017995,0.0017995
499,116113,0.9342,0.95382,1.07051,0.71342,0.62284,0.67972,0.51321,0.91187,0.85317,1.07446,0.001783,0.001783,0.001783
500,116370,0.93616,0.95873,1.0749,0.7118,0.624,0.68001,0.51353,0.91179,0.85275,1.07436,0.0017665,0.0017665,0.0017665
501,116628,0.92708,0.95565,1.07227,0.7114,0.62548,0.67988,0.51347,0.91168,0.85223,1.07422,0.00175,0.00175,0.00175
502,116885,0.9262,0.94914,1.0689,0.70837,0.6283,0.67991,0.51409,0.91141,0.85181,1.07383,0.0017335,0.0017335,0.0017335
503,117143,0.92108,0.94419,1.06762,0.70809,0.63142,0.68029,0.51434,0.9112,0.85141,1.07371,0.001717,0.001717,0.001717
504,117400,0.93054,0.95612,1.07104,0.70563,0.63026,0.68022,0.51427,0.91106,0.85109,1.07369,0.0017005,0.0017005,0.0017005
505,117658,0.91848,0.93882,1.06565,0.70749,0.62784,0.68032,0.51421,0.9109,0.85093,1.07355,0.001684,0.001684,0.001684
506,117914,0.92403,0.94589,1.06928,0.70624,0.62847,0.68043,0.51434,0.91103,0.85055,1.07356,0.0016675,0.0016675,0.0016675
507,118172,0.92617,0.94509,1.06871,0.70648,0.62946,0.6807,0.51453,0.91093,0.85008,1.07347,0.001651,0.001651,0.001651
508,118429,0.92461,0.93929,1.06617,0.70935,0.62743,0.68064,0.51457,0.91061,0.84989,1.07312,0.0016345,0.0016345,0.0016345
509,118686,0.92476,0.94694,1.06846,0.70763,0.62997,0.68098,0.51486,0.91046,0.84942,1.07292,0.001618,0.001618,0.001618
510,118943,0.92525,0.93804,1.06792,0.7073,0.63055,0.68107,0.51468,0.91049,0.84897,1.07276,0.0016015,0.0016015,0.0016015
511,119201,0.92481,0.93878,1.06881,0.70885,0.63064,0.68136,0.515,0.91051,0.8487,1.07279,0.001585,0.001585,0.001585
512,119458,0.92371,0.93835,1.06916,0.71083,0.62959,0.68174,0.51507,0.91025,0.8485,1.07249,0.0015685,0.0015685,0.0015685
513,119716,0.92696,0.934,1.06516,0.7099,0.63096,0.68186,0.51524,0.91027,0.84823,1.07254,0.001552,0.001552,0.001552
514,119973,0.91917,0.93299,1.06796,0.70884,0.63,0.68194,0.51554,0.91006,0.84811,1.0723,0.0015355,0.0015355,0.0015355
515,120231,0.92396,0.93839,1.0654,0.71074,0.62912,0.68217,0.51574,0.90997,0.84795,1.07221,0.001519,0.001519,0.001519
516,120488,0.91766,0.92568,1.06288,0.70967,0.62959,0.68245,0.51572,0.91028,0.84767,1.07233,0.0015025,0.0015025,0.0015025
517,120745,0.92245,0.93112,1.06645,0.72283,0.62286,0.68305,0.51626,0.90987,0.84745,1.07197,0.001486,0.001486,0.001486
518,121002,0.91845,0.93152,1.06471,0.72242,0.62287,0.68309,0.51631,0.90997,0.84705,1.07181,0.0014695,0.0014695,0.0014695
519,121259,0.91958,0.92457,1.06365,0.72068,0.62363,0.68318,0.5164,0.90966,0.84679,1.07151,0.001453,0.001453,0.001453
520,121516,0.91433,0.92312,1.06245,0.71031,0.62996,0.68357,0.51642,0.90949,0.84661,1.07131,0.0014365,0.0014365,0.0014365
521,121774,0.91427,0.9236,1.06444,0.72692,0.61984,0.68357,0.51655,0.9094,0.84648,1.07135,0.00142,0.00142,0.00142
522,122031,0.91206,0.91771,1.06242,0.72782,0.6218,0.68404,0.51682,0.90938,0.84609,1.07131,0.0014035,0.0014035,0.0014035
523,122289,0.91806,0.92441,1.06435,0.7245,0.62318,0.6843,0.51712,0.90937,0.84597,1.07126,0.001387,0.001387,0.001387
524,122547,0.91673,0.91825,1.06447,0.71935,0.62724,0.68405,0.51705,0.90908,0.84586,1.07107,0.0013705,0.0013705,0.0013705
525,122804,0.9129,0.91178,1.0628,0.72097,0.62622,0.684,0.51702,0.90893,0.84573,1.07088,0.001354,0.001354,0.001354
526,123062,0.91549,0.9159,1.06162,0.72742,0.62382,0.68437,0.51713,0.90887,0.8457,1.07079,0.0013375,0.0013375,0.0013375
527,123319,0.9191,0.91541,1.06383,0.72508,0.62592,0.68448,0.5173,0.90861,0.84549,1.07069,0.001321,0.001321,0.001321
528,123576,0.9137,0.9163,1.06207,0.72573,0.62529,0.68458,0.51715,0.90858,0.84533,1.07062,0.0013045,0.0013045,0.0013045
529,123833,0.91609,0.91063,1.06088,0.73009,0.62147,0.68455,0.51735,0.90795,0.84519,1.07018,0.001288,0.001288,0.001288
530,124091,0.91756,0.91538,1.06024,0.72616,0.62388,0.68464,0.51732,0.90791,0.84516,1.06996,0.0012715,0.0012715,0.0012715
531,124348,0.90864,0.90522,1.05907,0.72839,0.62302,0.68458,0.51736,0.90774,0.84522,1.06984,0.001255,0.001255,0.001255
532,124605,0.91763,0.91468,1.06015,0.73024,0.62183,0.68503,0.51796,0.9076,0.84508,1.0697,0.0012385,0.0012385,0.0012385
533,124861,0.90844,0.90146,1.05947,0.73334,0.61976,0.685,0.51786,0.90737,0.84481,1.06948,0.001222,0.001222,0.001222
534,125118,0.91028,0.90423,1.06072,0.73198,0.62084,0.68539,0.51807,0.90705,0.84449,1.06917,0.0012055,0.0012055,0.0012055
535,125375,0.90759,0.90119,1.05672,0.73408,0.62031,0.68542,0.51827,0.90688,0.84383,1.06897,0.001189,0.001189,0.001189
536,125632,0.90488,0.89625,1.05515,0.73127,0.6216,0.68603,0.5189,0.90657,0.84358,1.06877,0.0011725,0.0011725,0.0011725
537,125890,0.90756,0.89639,1.05447,0.73212,0.62087,0.68588,0.51879,0.90665,0.84337,1.06869,0.001156,0.001156,0.001156
538,126147,0.90281,0.89674,1.05583,0.72934,0.62167,0.68607,0.51902,0.90629,0.84306,1.06838,0.0011395,0.0011395,0.0011395
539,126404,0.90122,0.89424,1.05361,0.73023,0.62184,0.68632,0.51929,0.90621,0.84254,1.06829,0.001123,0.001123,0.001123
540,126661,0.90554,0.8865,1.05613,0.73165,0.62089,0.68648,0.51943,0.90597,0.84206,1.06808,0.0011065,0.0011065,0.0011065
541,126918,0.90146,0.8903,1.05188,0.73217,0.6208,0.68649,0.51964,0.90594,0.84186,1.06799,0.00109,0.00109,0.00109
542,127176,0.89988,0.89077,1.05283,0.73279,0.62059,0.68659,0.51962,0.906,0.8417,1.06792,0.0010735,0.0010735,0.0010735
543,127433,0.89799,0.89055,1.05267,0.7308,0.6221,0.68649,0.51947,0.90607,0.84153,1.06786,0.001057,0.001057,0.001057
544,127690,0.90134,0.88118,1.0512,0.73286,0.62121,0.6864,0.51951,0.90597,0.84118,1.06763,0.0010405,0.0010405,0.0010405
545,127946,0.89808,0.88415,1.05121,0.73434,0.62147,0.68652,0.51965,0.90581,0.84097,1.06739,0.001024,0.001024,0.001024
546,128203,0.89299,0.88261,1.04908,0.73514,0.62135,0.6867,0.51962,0.90576,0.84095,1.06728,0.0010075,0.0010075,0.0010075
547,128460,0.90417,0.88882,1.0545,0.73459,0.6214,0.68674,0.51988,0.90565,0.84068,1.06707,0.000991,0.000991,0.000991
548,128718,0.89888,0.87938,1.05218,0.73284,0.62157,0.68661,0.52004,0.90563,0.84048,1.06689,0.0009745,0.0009745,0.0009745
549,128975,0.89574,0.88089,1.0515,0.73334,0.62143,0.68658,0.51998,0.90564,0.84021,1.06679,0.000958,0.000958,0.000958
550,129232,0.89502,0.87917,1.05117,0.72787,0.62427,0.68671,0.52013,0.90563,0.83978,1.06675,0.0009415,0.0009415,0.0009415
551,129488,0.89369,0.87026,1.04781,0.72693,0.62498,0.68692,0.52016,0.90553,0.83972,1.0667,0.000925,0.000925,0.000925
552,129746,0.89634,0.86681,1.04758,0.73109,0.62347,0.68689,0.52017,0.90544,0.83966,1.06651,0.0009085,0.0009085,0.0009085
553,130002,0.89407,0.87037,1.05039,0.72855,0.6245,0.68704,0.52053,0.90501,0.83953,1.06626,0.000892,0.000892,0.000892
554,130259,0.88615,0.86163,1.04493,0.72863,0.62524,0.68708,0.5207,0.90466,0.83943,1.06596,0.0008755,0.0008755,0.0008755
555,130516,0.89364,0.86881,1.04901,0.72886,0.62535,0.6871,0.52075,0.90428,0.83939,1.06586,0.000859,0.000859,0.000859
556,130773,0.88525,0.8635,1.04499,0.73049,0.62487,0.68735,0.52074,0.90427,0.83918,1.06575,0.0008425,0.0008425,0.0008425
557,131029,0.88149,0.85834,1.04435,0.7316,0.62441,0.68729,0.52088,0.90408,0.839,1.06558,0.000826,0.000826,0.000826
558,131286,0.8853,0.85626,1.04279,0.73288,0.62459,0.68725,0.52094,0.90419,0.83856,1.06565,0.0008095,0.0008095,0.0008095
559,131543,0.88632,0.85213,1.04268,0.73429,0.62404,0.6873,0.52121,0.9039,0.83838,1.06548,0.000793,0.000793,0.000793
560,131801,0.88169,0.85545,1.04396,0.73102,0.62652,0.68759,0.52137,0.90377,0.83809,1.06532,0.0007765,0.0007765,0.0007765
561,132058,0.88483,0.84945,1.04508,0.73699,0.62269,0.68768,0.52139,0.90332,0.83772,1.06511,0.00076,0.00076,0.00076
562,132315,0.88434,0.85097,1.04493,0.73473,0.62393,0.68768,0.52156,0.90323,0.83772,1.06505,0.0007435,0.0007435,0.0007435
563,132572,0.883,0.84784,1.04176,0.73282,0.62609,0.68777,0.52173,0.9029,0.83744,1.06478,0.000727,0.000727,0.000727
564,132829,0.87757,0.84393,1.04094,0.73448,0.62533,0.688,0.5218,0.9024,0.83712,1.0644,0.0007105,0.0007105,0.0007105
565,133086,0.88467,0.84812,1.0428,0.73824,0.62335,0.68797,0.52172,0.90237,0.83697,1.06432,0.000694,0.000694,0.000694
566,133342,0.87915,0.84306,1.04159,0.73711,0.6241,0.68799,0.5216,0.90221,0.83674,1.06419,0.0006775,0.0006775,0.0006775
567,133599,0.87415,0.83407,1.03817,0.73628,0.62497,0.68816,0.52172,0.90205,0.83648,1.064,0.000661,0.000661,0.000661
568,133856,0.87745,0.84048,1.04151,0.73479,0.62552,0.68825,0.52199,0.902,0.8364,1.06383,0.0006445,0.0006445,0.0006445
